...1,dhs_id,country,iso3,adm2,lat,lon,treated,log_treated_other_funder_n,log_other_sect_n,year_group,image_file_5k_3yr,iwi_est_post_oda,log_pc_nl_pre_oda,log_avg_min_to_city,log_avg_pop_dens,log_3yr_pre_conflict_deaths,log_disasters,log_ch_loan_proj_n,leader_birthplace,log_dist_km_to_gold,log_dist_km_to_gems,log_dist_km_to_dia,log_dist_km_to_petro,election_year,unsc_aligned_us,unsc_non_aligned_us,country_gini,corruption_control,gov_effectiveness,political_stability,reg_quality,rule_of_law,voice_accountability,landsat578,log_total_neighbor_projs,first_year_group,time,iwi_1990-1992,iwi_1993-1995,iwi_1996-1998,iwi_1999-2001,iwi_2002-2004,iwi_2005-2007,iwi_2008-2010,iwi_2011-2013,iwi_2014-2016,iwi_2017-2019
31,8415,democratic_republic_of_congo,COD,c63r7r29,-4.42108083444267,15.3688361598094,0,0,1.6094379124341,2011:2013,./data/dhs_tifs_c1_5k_3yr/democratic_republic_of_congo_2007/00122.tif,44.921875,0.00255683620672166,3.02529107579554,9.7486766248453,1.6094379124341,-4.60517018598809,-4.60517018598809,0,2.36732072019165,5.05225742947256,5.29336776257491,5.69398223883558,0,0,0,0.422,-1.37733554840088,-1.67367796103159,-2.06693371136983,-1.44797054926555,-1.61495534578959,-1.40212659041087,1,0,2011,2012,26.318359375,27.42919921875,24.715168774128,24.6490478515625,26.396483182907097,29.262694716453602,34.161376953125,38.6149078607559,40.56396484375,46.2890625
32,8423,democratic_republic_of_congo,COD,c63r7r29,-4.32370668553598,15.302611612014,0,2.89037175789616,1.09861228866811,2002:2004,./data/dhs_tifs_c1_5k_3yr/democratic_republic_of_congo_2007/00152.tif,52.64648,0.00347494786255167,1.63575522075147,9.99208353475108,0,2.48573963609189,-4.60517018598809,0,1.34485827105881,5.04401936247818,5.32570114576886,5.67859614840483,0,0,0,0.422,-1.45055828491847,-1.7900401353836,-2.45345538854599,-1.86238008737564,-1.82806281248728,-1.71207104126612,0,2.77258872223978,2002,2003,43.994140625,50.4638671875,43.3919280767441,46.32568359375,49.1845697164536,50.791013240814195,48.773193359375,52.9459655284882,54.5166015625,54.833984375
33,27606,liberia,LBR,c127r11r47,6.32881058909938,-10.7967160320131,0,2.56494935746154,0.693147180559945,2005:2007,./data/dhs_tifs_c1_5k_3yr/liberia_2008/00018.tif,45.10498,0.00549435156532686,3.82984839723913,8.43489624479905,7.434847875212,-4.60517018598809,0.00995033085316809,1,4.64549526185103,6.80430542881337,3.99052431247689,6.36633282405665,1,0,0,0.365,-1.17188052336375,-1.46088719367981,-1.90479938189189,-1.69760799407959,-1.57602087656657,-1.33577477931976,0,2.39789527279837,2005,2006,21.5576171875,25.13427734375,29.0934234857559,32.098388671875,34.5898449420929,36.5673840045929,42.17529296875,49.3489593267441,56.3720703125,58.984375
34,8430,democratic_republic_of_congo,COD,c63r7r29,-4.45569597814899,15.3835176878084,0,0,1.6094379124341,2011:2013,./data/dhs_tifs_c1_5k_3yr/democratic_republic_of_congo_2007/00119.tif,42.041016,0.00239416388007131,3.56199260420808,8.70122580882898,1.6094379124341,-4.60517018598809,-4.60517018598809,0,2.68584409364478,5.05136091062309,5.28700109932516,5.69675207233319,0,0,0,0.422,-1.37733554840088,-1.67367796103159,-2.06693371136983,-1.44797054926555,-1.61495534578959,-1.40212659041087,1,0,2011,2012,22.35107421875,23.5595703125,21.622721850872,20.0897216796875,21.5893551707268,21.8505859375,27.1484375,26.4485687017441,31.73828125,35.888671875
35,54413,zambia,ZMB,c255r8r53,-8.81815207462137,31.229415442801,0,0,0,2011:2013,./data/dhs_tifs_c1_5k_3yr/zambia_2007/00314.tif,15.667725,0,5.5525719128873,3.60767348403326,0,2.48573963609189,-4.60517018598809,0,5.62066345354453,4.34441586385966,5.6289608631764,6.7265174078621,0,0,0,0.549333333333333,-0.459139386812846,-0.818888525168101,0.519170125325521,-0.525366147359212,-0.460285027821859,-0.234813123941421,1,0,2011,2012,13.76953125,17.999267578125,16.581217944622,16.97998046875,17.0239254832268,17.2753900289536,17.51708984375,20.41015625,22.75390625,24.76806640625
36,27618,liberia,LBR,c127r11r47,6.27503749076094,-10.7045392988722,0,1.79175946922805,1.09861228866811,2011:2013,./data/dhs_tifs_c1_5k_3yr/liberia_2008/00004.tif,60.498047,0.00529731565283356,4.35990882942026,8.63409481074206,0,2.89092715918786,0.00995033085316809,1,4.72007790573729,6.81168608604945,3.7865219471533,6.3476397749266,0,0,0,0.365,-0.657679617404938,-1.23234875996907,-0.934067408243812,-1.16339190800985,-1.03482375542323,-0.186571796735128,1,1.79175946922805,2011,2012,15.8447265625,12.646484375,12.607829272747,13.3392333984375,13.972167670726801,16.0009771585464,17.852783203125,21.647135913372,24.725341796875,30.3955078125
37,8411,democratic_republic_of_congo,COD,c63r7r29,-4.05472714010456,15.5671699963918,0,0,0,2011:2013,./data/dhs_tifs_c1_5k_3yr/democratic_republic_of_congo_2007/00162.tif,45.129395,0.0325476697471747,5.1449719179906,5.93576362155782,1.6094379124341,-4.60517018598809,-4.60517018598809,0,3.67555590647141,5.26724463932338,5.19632697179505,5.78847218965365,0,0,0,0.422,-1.37733554840088,-1.67367796103159,-2.06693371136983,-1.44797054926555,-1.61495534578959,-1.40212659041087,1,0,2011,2012,19.5556640625,15.75927734375,19.767253100872,21.429443359375,23.9819332957268,24.3847653269768,27.435302734375,23.091633617878,25.146484375,26.513671875
38,8418,democratic_republic_of_congo,COD,c63r7r29,-4.36558109763249,15.320204309244,0,0,1.6094379124341,2011:2013,./data/dhs_tifs_c1_5k_3yr/democratic_republic_of_congo_2007/00140.tif,58.83789,0.00186576772203406,2.3764549415605,10.4254712459213,1.6094379124341,-4.60517018598809,-4.60517018598809,0,1.01048756106706,5.04028314697633,5.31710358366184,5.68128966975086,0,0,0,0.422,-1.37733554840088,-1.67367796103159,-2.06693371136983,-1.44797054926555,-1.61495534578959,-1.40212659041087,1,0,2011,2012,36.5478515625,35.83984375,33.5856109857559,34.63134765625,37.9833996295929,44.0820306539536,43.292236328125,44.5393890142441,47.119140625,48.2666015625
39,27607,liberia,LBR,c127r11r47,6.33723926271251,-10.785367960397,0,2.484906649788,0,2008:2010,./data/dhs_tifs_c1_5k_3yr/liberia_2008/00020.tif,57.421875,0.00573119736186784,3.92338676407846,8.57280913313271,0,1.79342474854712,0.00995033085316809,1,4.639080919775,6.8033710588988,3.97100043881604,6.36478342019748,0,0,0,0.365,-0.800501296917598,-1.27490746974945,-1.309863169988,-1.3504166603088399,-1.03667662541071,-0.242781187097232,0,2.30258509299405,2008,2009,21.5576171875,25.13427734375,29.0934234857559,32.098388671875,34.5898449420929,36.5673840045929,42.17529296875,49.3489593267441,56.3720703125,58.984375
40,8433,democratic_republic_of_congo,COD,c63r7r29,-4.36885224302822,15.3060818779192,0,1.38629436111989,0.693147180559945,2008:2010,./data/dhs_tifs_c1_5k_3yr/democratic_republic_of_congo_2007/00138.tif,56.396484,0.00164381433988301,2.44060639089142,10.595156504281,2.19722457733622,2.48573963609189,-4.60517018598809,0,1.07583277468462,5.0307617107009,5.32428859821357,5.67614906265088,0,0,0,0.422,-1.4549872080485,-1.62452828884125,-2.18459788958232,-1.37895504633585,-1.59365403652191,-1.32130348682403,0,1.6094379124341,2008,2009,36.0107421875,33.59375,30.56640625,32.110595703125,37.7099603414536,39.74609375,43.682861328125,47.2493499517441,51.1962890625,52.05078125
41,54413,zambia,ZMB,c255r8r53,-8.81815207462137,31.229415442801,0,0,0,2005:2007,./data/dhs_tifs_c1_5k_3yr/zambia_2007/00314.tif,14.712524,0,5.5525719128873,3.45763812413139,0,-4.60517018598809,-4.60517018598809,0,5.62066345354453,4.34441586385966,5.6289608631764,6.7265174078621,0,0,0,0.461666666666667,-0.66828860839208,-0.960074881712596,0.0449296087026597,-0.677191078662873,-0.403512050708135,-0.376006205876668,0,0,2005,2006,13.76953125,17.999267578125,16.581217944622,16.97998046875,17.0239254832268,17.2753900289536,17.51708984375,20.41015625,22.75390625,24.76806640625
42,8435,democratic_republic_of_congo,COD,c63r7r29,-4.41044558862264,15.3713066135333,0,0,1.6094379124341,2011:2013,./data/dhs_tifs_c1_5k_3yr/democratic_republic_of_congo_2007/00125.tif,50.08545,0.00244798482550627,2.94233149682688,9.9289430333673,1.6094379124341,-4.60517018598809,-4.60517018598809,0,2.29715707402468,5.05685558373822,5.2917704646986,5.69555445544932,0,0,0,0.422,-1.37733554840088,-1.67367796103159,-2.06693371136983,-1.44797054926555,-1.61495534578959,-1.40212659041087,1,0,2011,2012,26.318359375,27.42919921875,24.715168774128,24.6490478515625,26.396483182907097,29.262694716453602,34.161376953125,38.6149078607559,40.56396484375,46.2890625
43,27624,liberia,LBR,c127r11r47,6.28088352716664,-10.7076378287504,0,1.79175946922805,1.09861228866811,2011:2013,./data/dhs_tifs_c1_5k_3yr/liberia_2008/00005.tif,60.375977,0.00500868431077082,4.37162792745298,8.65294795248394,0,2.89092715918786,0.00995033085316809,1,4.71372945226188,6.81094705727778,3.79409562676193,6.34846931074451,0,0,0,0.365,-0.657679617404938,-1.23234875996907,-0.934067408243812,-1.16339190800985,-1.03482375542323,-0.186571796735128,1,1.79175946922805,2011,2012,15.8447265625,12.646484375,12.607829272747,13.3392333984375,13.972167670726801,16.0009771585464,17.852783203125,21.647135913372,24.725341796875,30.3955078125
44,8416,democratic_republic_of_congo,COD,c63r7r29,-4.40459814245792,15.287502389265,0,1.38629436111989,0.693147180559945,2008:2010,./data/dhs_tifs_c1_5k_3yr/democratic_republic_of_congo_2007/00128.tif,51.39974,0.00668427183696777,2.82612948916781,9.10235500272699,2.19722457733622,2.48573963609189,-4.60517018598809,0,1.98920182440987,5.00763191014008,5.33427899294911,5.66695419319344,0,0,0,0.422,-1.4549872080485,-1.62452828884125,-2.18459788958232,-1.37895504633585,-1.59365403652191,-1.32130348682403,0,1.6094379124341,2008,2009,36.0107421875,33.59375,30.56640625,32.110595703125,37.7099603414536,39.74609375,43.682861328125,47.2493499517441,51.1962890625,52.05078125
45,8440,democratic_republic_of_congo,COD,c63r7r29,-4.36279836866629,15.2854459519542,0,1.6094379124341,0.693147180559945,2002:2004,./data/dhs_tifs_c1_5k_3yr/democratic_republic_of_congo_2007/00142.tif,52.29492,0.00208836429525091,2.39059597031676,10.5288425187057,0,2.48573963609189,-4.60517018598809,0,1.36962562247593,5.02038129861325,5.33455323795004,5.6694450355384,0,0,0,0.422,-1.45055828491847,-1.7900401353836,-2.45345538854599,-1.86238008737564,-1.82806281248728,-1.71207104126612,0,2.77258872223978,2002,2003,43.994140625,50.4638671875,43.3919280767441,46.32568359375,49.1845697164536,50.791013240814195,48.773193359375,52.9459655284882,54.5166015625,54.833984375
46,27614,liberia,LBR,c127r11r47,6.2851965866254,-10.7481565376212,0,0,0,2002:2004,./data/dhs_tifs_c1_5k_3yr/liberia_2008/00007.tif,41.82617,0.00412851249390821,4.11655973592366,8.22081976497426,0,-4.60517018598809,-4.60517018598809,0,4.69985351750448,6.81004768020247,3.88493384781388,6.35578606663157,0,0,0,0.365,-1.16107799609502,-1.73841861883799,-1.95944873491923,-1.71568429470062,-1.82613031069438,-1.04801427324613,0,0,2002,2003,19.775390625,19.66552734375,21.732585132122,26.434326171875,30.107420682907097,33.5986316204071,40.61279296875,45.3938812017441,49.9267578125,52.099609375
47,8419,democratic_republic_of_congo,COD,c63r7r29,-4.33658071185979,15.3306205876084,0,1.6094379124341,0.693147180559945,2002:2004,./data/dhs_tifs_c1_5k_3yr/democratic_republic_of_congo_2007/00150.tif,52.94922,0.00396365097037126,1.78507048107726,9.7764037565108,0,2.48573963609189,-4.60517018598809,0,1.28825746214113,5.05596705735765,5.31154121193055,5.68716175773551,0,0,0,0.422,-1.45055828491847,-1.7900401353836,-2.45345538854599,-1.86238008737564,-1.82806281248728,-1.71207104126612,0,2.77258872223978,2002,2003,36.5478515625,35.83984375,33.5856109857559,34.63134765625,37.9833996295929,44.0820306539536,43.292236328125,44.5393890142441,47.119140625,48.2666015625
48,8413,democratic_republic_of_congo,COD,c63r7r29,-4.38500106168392,15.3321770029233,0,1.38629436111989,0.693147180559945,2008:2010,./data/dhs_tifs_c1_5k_3yr/democratic_republic_of_congo_2007/00131.tif,57.03125,0.00221457270590887,2.59856596826052,10.243664012392,2.19722457733622,2.48573963609189,-4.60517018598809,0,1.65357430047533,5.04118511106877,5.31132654137026,5.68394734803389,0,0,0,0.422,-1.4549872080485,-1.62452828884125,-2.18459788958232,-1.37895504633585,-1.59365403652191,-1.32130348682403,0,1.6094379124341,2008,2009,30.6884765625,31.689453125,30.6559234857559,33.843994140625,39.0722662210464,41.7236328125,46.234130859375,50.6103515625,53.515625,54.736328125
49,27615,liberia,LBR,c127r11r47,6.36784439855352,-10.7850699957556,0,0,0,2002:2004,./data/dhs_tifs_c1_5k_3yr/liberia_2008/00024.tif,37.670898,0.0043693855275648,4.07695281951023,8.23008647794616,0,-4.60517018598809,-4.60517018598809,0,4.60670174690404,6.7996202212496,3.9815110759893,6.36623418943254,0,0,0,0.365,-1.16107799609502,-1.73841861883799,-1.95944873491923,-1.71568429470062,-1.82613031069438,-1.04801427324613,0,0,2002,2003,21.5576171875,25.13427734375,29.0934234857559,32.098388671875,34.5898449420929,36.5673840045929,42.17529296875,49.3489593267441,56.3720703125,58.984375
50,27618,liberia,LBR,c127r11r47,6.27503749076094,-10.7045392988722,0,2.56494935746154,1.09861228866811,2005:2007,./data/dhs_tifs_c1_5k_3yr/liberia_2008/00004.tif,52.941895,0.00270903513894909,4.35990882942026,8.35556857604947,7.434847875212,-4.60517018598809,0.00995033085316809,1,4.72007790573729,6.81168608604945,3.7865219471533,6.3476397749266,1,0,0,0.365,-1.17188052336375,-1.46088719367981,-1.90479938189189,-1.69760799407959,-1.57602087656657,-1.33577477931976,0,2.39789527279837,2005,2006,15.8447265625,12.646484375,12.607829272747,13.3392333984375,13.972167670726801,16.0009771585464,17.852783203125,21.647135913372,24.725341796875,30.3955078125
51,8431,democratic_republic_of_congo,COD,c63r7r29,-4.35307185391762,15.2825279302886,0,0,1.6094379124341,2011:2013,./data/dhs_tifs_c1_5k_3yr/democratic_republic_of_congo_2007/00144.tif,56.83594,0.00164548656843993,2.34180580614733,10.5501937039095,1.6094379124341,-4.60517018598809,-4.60517018598809,0,1.38343431959048,5.02197264496404,5.33590454093024,5.66920897039174,0,0,0,0.422,-1.37733554840088,-1.67367796103159,-2.06693371136983,-1.44797054926555,-1.61495534578959,-1.40212659041087,1,0,2011,2012,43.994140625,50.4638671875,43.3919280767441,46.32568359375,49.1845697164536,50.791013240814195,48.773193359375,52.9459655284882,54.5166015625,54.833984375
52,8434,democratic_republic_of_congo,COD,c63r7r29,-4.36484415047618,15.2749166858453,0,1.6094379124341,0.693147180559945,2002:2004,./data/dhs_tifs_c1_5k_3yr/democratic_republic_of_congo_2007/00141.tif,52.070314,0.00267031390849832,2.49044683016362,10.2507793845794,0,2.48573963609189,-4.60517018598809,0,1.61512286838368,5.0133060178913,5.33981515628489,5.66560007818749,0,0,0,0.422,-1.45055828491847,-1.7900401353836,-2.45345538854599,-1.86238008737564,-1.82806281248728,-1.71207104126612,0,2.77258872223978,2002,2003,43.994140625,50.4638671875,43.3919280767441,46.32568359375,49.1845697164536,50.791013240814195,48.773193359375,52.9459655284882,54.5166015625,54.833984375
53,8411,democratic_republic_of_congo,COD,c63r7r29,-4.05472714010456,15.5671699963918,0,0,0,2005:2007,./data/dhs_tifs_c1_5k_3yr/democratic_republic_of_congo_2007/00162.tif,38.983154,0.0199516104203663,5.1449719179906,5.90774385514393,0,-4.60517018598809,-4.60517018598809,0,3.67555590647141,5.26724463932338,5.19632697179505,5.78847218965365,0,0,0,0.422,-1.47370672225952,-1.66281060377757,-2.13052070140839,-1.68534926573436,-1.77880275249481,-1.62055881818136,0,1.79175946922805,2005,2006,19.5556640625,15.75927734375,19.767253100872,21.429443359375,23.9819332957268,24.3847653269768,27.435302734375,23.091633617878,25.146484375,26.513671875
54,8415,democratic_republic_of_congo,COD,c63r7r29,-4.42108083444267,15.3688361598094,0,2.07944154167984,0.693147180559945,2008:2010,./data/dhs_tifs_c1_5k_3yr/democratic_republic_of_congo_2007/00122.tif,41.65853,0.00237617192578211,3.02529107579554,9.70853221400072,2.19722457733622,2.48573963609189,-4.60517018598809,0,2.36732072019165,5.05225742947256,5.29336776257491,5.69398223883558,0,0,0,0.422,-1.4549872080485,-1.62452828884125,-2.18459788958232,-1.37895504633585,-1.59365403652191,-1.32130348682403,0,1.6094379124341,2008,2009,26.318359375,27.42919921875,24.715168774128,24.6490478515625,26.396483182907097,29.262694716453602,34.161376953125,38.6149078607559,40.56396484375,46.2890625
55,27613,liberia,LBR,c127r11r47,6.30105140696337,-10.76546769727,0,2.19722457733622,0,2008:2010,./data/dhs_tifs_c1_5k_3yr/liberia_2008/00010.tif,46.240234,0.00695529826244799,4.03964990401106,8.46599887173201,0,1.79342474854712,0.00995033085316809,1,4.68035719439965,6.80796395295466,3.92302665324034,6.35956951467199,0,0,0,0.365,-0.800501296917598,-1.27490746974945,-1.309863169988,-1.3504166603088399,-1.03667662541071,-0.242781187097232,0,2.30258509299405,2008,2009,19.775390625,19.66552734375,21.732585132122,26.434326171875,30.107420682907097,33.5986316204071,40.61279296875,45.3938812017441,49.9267578125,52.099609375
56,8425,democratic_republic_of_congo,COD,c63r7r29,-4.5983992820118,15.379375857736,0,0,0,2005:2007,./data/dhs_tifs_c1_5k_3yr/democratic_republic_of_congo_2007/00113.tif,20.465088,0,5.39574651187958,3.93382632910617,0,-4.60517018598809,-4.60517018598809,0,3.37173404184133,5.0133676741304,5.29828738389308,5.68744385916532,0,0,0,0.422,-1.47370672225952,-1.66281060377757,-2.13052070140839,-1.68534926573436,-1.77880275249481,-1.62055881818136,0,1.79175946922805,2005,2006,21.93603515625,20.0439453125,19.950358569622,17.6544189453125,18.0151373147964,18.8378900289536,22.4029541015625,19.779460132122,22.86376953125,24.609375
57,8434,democratic_republic_of_congo,COD,c63r7r29,-4.36484415047618,15.2749166858453,0,1.94591014905531,0.693147180559945,2008:2010,./data/dhs_tifs_c1_5k_3yr/democratic_republic_of_congo_2007/00141.tif,54.36198,0.00234292046560535,2.49044683016362,10.2997890882963,2.19722457733622,2.48573963609189,-4.60517018598809,0,1.61512286838368,5.0133060178913,5.33981515628489,5.66560007818749,0,0,0,0.422,-1.4549872080485,-1.62452828884125,-2.18459788958232,-1.37895504633585,-1.59365403652191,-1.32130348682403,0,1.6094379124341,2008,2009,43.994140625,50.4638671875,43.3919280767441,46.32568359375,49.1845697164536,50.791013240814195,48.773193359375,52.9459655284882,54.5166015625,54.833984375
58,8433,democratic_republic_of_congo,COD,c63r7r29,-4.36885224302822,15.3060818779192,0,0,1.6094379124341,2011:2013,./data/dhs_tifs_c1_5k_3yr/democratic_republic_of_congo_2007/00138.tif,59.375,0.00150587713609692,2.44060639089142,10.6247210538832,1.6094379124341,-4.60517018598809,-4.60517018598809,0,1.07583277468462,5.0307617107009,5.32428859821357,5.67614906265088,0,0,0,0.422,-1.37733554840088,-1.67367796103159,-2.06693371136983,-1.44797054926555,-1.61495534578959,-1.40212659041087,1,0,2011,2012,36.0107421875,33.59375,30.56640625,32.110595703125,37.7099603414536,39.74609375,43.682861328125,47.2493499517441,51.1962890625,52.05078125
59,8434,democratic_republic_of_congo,COD,c63r7r29,-4.36484415047618,15.2749166858453,0,0,1.6094379124341,2011:2013,./data/dhs_tifs_c1_5k_3yr/democratic_republic_of_congo_2007/00141.tif,57.8125,0.00214863572969259,2.49044683016362,10.3268152701099,1.6094379124341,-4.60517018598809,-4.60517018598809,0,1.61512286838368,5.0133060178913,5.33981515628489,5.66560007818749,0,0,0,0.422,-1.37733554840088,-1.67367796103159,-2.06693371136983,-1.44797054926555,-1.61495534578959,-1.40212659041087,1,0,2011,2012,43.994140625,50.4638671875,43.3919280767441,46.32568359375,49.1845697164536,50.791013240814195,48.773193359375,52.9459655284882,54.5166015625,54.833984375
60,27618,liberia,LBR,c127r11r47,6.27503749076094,-10.7045392988722,0,2.484906649788,0.693147180559945,2008:2010,./data/dhs_tifs_c1_5k_3yr/liberia_2008/00004.tif,55.5013,0.00399733287963173,4.35990882942026,8.4724013472173,0,1.79342474854712,0.00995033085316809,1,4.72007790573729,6.81168608604945,3.7865219471533,6.3476397749266,0,0,0,0.365,-0.800501296917598,-1.27490746974945,-1.309863169988,-1.3504166603088399,-1.03667662541071,-0.242781187097232,0,2.30258509299405,2008,2009,15.8447265625,12.646484375,12.607829272747,13.3392333984375,13.972167670726801,16.0009771585464,17.852783203125,21.647135913372,24.725341796875,30.3955078125
61,8442,democratic_republic_of_congo,COD,c63r7r29,-4.37267169399051,15.3824422023818,0,1.6094379124341,0.693147180559945,2002:2004,./data/dhs_tifs_c1_5k_3yr/democratic_republic_of_congo_2007/00136.tif,43.09082,0.00456869388021103,2.74940538678412,9.32964070195884,0,2.48573963609189,-4.60517018598809,0,2.16250553432903,5.07468939549151,5.28512068692846,5.70202982549224,0,0,0,0.422,-1.45055828491847,-1.7900401353836,-2.45345538854599,-1.86238008737564,-1.82806281248728,-1.71207104126612,0,2.77258872223978,2002,2003,26.318359375,27.42919921875,24.715168774128,24.6490478515625,26.396483182907097,29.262694716453602,34.161376953125,38.6149078607559,40.56396484375,46.2890625
62,8444,democratic_republic_of_congo,COD,c63r7r29,-4.40589248485806,15.4099097980313,0,1.38629436111989,0.693147180559945,2008:2010,./data/dhs_tifs_c1_5k_3yr/democratic_republic_of_congo_2007/00127.tif,51.04167,0.00295646263970869,3.05085157277507,9.47258768574503,2.19722457733622,2.48573963609189,-4.60517018598809,0,2.54938627665487,5.08102210316706,5.2713661085904,5.70896576246483,0,0,0,0.422,-1.4549872080485,-1.62452828884125,-2.18459788958232,-1.37895504633585,-1.59365403652191,-1.32130348682403,0,1.6094379124341,2008,2009,26.318359375,27.42919921875,24.715168774128,24.6490478515625,26.396483182907097,29.262694716453602,34.161376953125,38.6149078607559,40.56396484375,46.2890625
63,27604,liberia,LBR,c127r11r47,6.36246501470408,-10.7680007620117,0,0,0,2002:2004,./data/dhs_tifs_c1_5k_3yr/liberia_2008/00022.tif,41.923827,0.00244111843173453,4.02832346112431,8.29957683373068,0,-4.60517018598809,-4.60517018598809,0,4.61651170638488,6.8004311792975,3.94621643657206,6.36301795168064,0,0,0,0.365,-1.16107799609502,-1.73841861883799,-1.95944873491923,-1.71568429470062,-1.82613031069438,-1.04801427324613,0,0,2002,2003,20.81298828125,18.267822265625,21.590168774128,23.944091796875,29.794922471046398,32.470703125,35.589599609375,40.0797516107559,43.3349609375,44.53125
64,27611,liberia,LBR,c127r11r47,6.298978,-10.777509,0,2.77258872223978,1.6094379124341,2005:2007,./data/dhs_tifs_c1_5k_3yr/liberia_2008/00009.tif,41.711426,0.00540933255754801,4.02372699500815,8.34526959923658,7.434847875212,-4.60517018598809,0.00995033085316809,1,4.67988101549375,6.80811140226138,3.94714308819436,6.36156373961186,1,0,0,0.365,-1.17188052336375,-1.46088719367981,-1.90479938189189,-1.69760799407959,-1.57602087656657,-1.33577477931976,0,2.39789527279837,2005,2006,27.44140625,33.53271484375,37.5651031732559,41.412353515625,45.1171875,48.1005847454071,52.4658203125,55.4036438465118,58.642578125,58.544921875
65,54415,zambia,ZMB,c255r8r53,-8.79091134342246,31.1079504448039,0,0,0,2002:2004,./data/dhs_tifs_c1_5k_3yr/zambia_2007/00315.tif,21.708985,0.0880961771159821,5.36363683266868,4.2600315876727,0,-4.60517018598809,-4.60517018598809,0,5.61112439183005,4.45530819511966,5.58219156661255,6.7411856549397,1,0,0,0.421,-0.814119587341944,-1.05153163274129,0.0145573392510413,-0.47407969335715,-0.491526628533999,-0.408870860934257,0,1.94591014905531,2002,2003,13.02490234375,14.39208984375,14.278157055378,15.9942626953125,16.4697259664536,17.8906247019768,18.65234375,22.550456225872,24.835205078125,28.6865234375
66,8440,democratic_republic_of_congo,COD,c63r7r29,-4.36279836866629,15.2854459519542,0,0,1.6094379124341,2011:2013,./data/dhs_tifs_c1_5k_3yr/democratic_republic_of_congo_2007/00142.tif,58.12988,0.00165724399068502,2.39059597031676,10.6168715466549,1.6094379124341,-4.60517018598809,-4.60517018598809,0,1.36962562247593,5.02038129861325,5.33455323795004,5.6694450355384,0,0,0,0.422,-1.37733554840088,-1.67367796103159,-2.06693371136983,-1.44797054926555,-1.61495534578959,-1.40212659041087,1,0,2011,2012,43.994140625,50.4638671875,43.3919280767441,46.32568359375,49.1845697164536,50.791013240814195,48.773193359375,52.9459655284882,54.5166015625,54.833984375
67,27623,liberia,LBR,c127r11r47,6.23239766279545,-10.6813148114552,0,2.19722457733622,0.693147180559945,2005:2007,./data/dhs_tifs_c1_5k_3yr/liberia_2008/00001.tif,31.536865,0.00248799485027208,4.31498498331819,8.22002790418747,7.434847875212,-4.60517018598809,0.00995033085316809,1,4.76539729214308,6.81706864086568,3.73519200977931,6.34148550289698,1,0,0,0.365,-1.17188052336375,-1.46088719367981,-1.90479938189189,-1.69760799407959,-1.57602087656657,-1.33577477931976,0,2.39789527279837,2005,2006,18.505859375,16.070556640625,15.421549975872,17.3828125,19.2065432667732,27.490234375,31.549072265625,36.0921233892441,43.83544921875,48.6328125
68,27609,liberia,LBR,c127r11r47,6.30286608672044,-10.8002563923317,0,2.77258872223978,1.38629436111989,2008:2010,./data/dhs_tifs_c1_5k_3yr/liberia_2008/00012.tif,52.197266,0.0110046973463063,3.8961839413984,8.45584601978669,0,1.79342474854712,0.00995033085316809,1,4.67146998047905,6.80744402051682,3.99222765364037,6.36569436642656,0,0,0,0.365,-0.800501296917598,-1.27490746974945,-1.309863169988,-1.3504166603088399,-1.03667662541071,-0.242781187097232,0,2.30258509299405,2008,2009,27.44140625,33.53271484375,37.5651031732559,41.412353515625,45.1171875,48.1005847454071,52.4658203125,55.4036438465118,58.642578125,58.544921875
69,8423,democratic_republic_of_congo,COD,c63r7r29,-4.32370668553598,15.302611612014,1,2.30258509299405,1.09861228866811,2005:2007,./data/dhs_tifs_c1_5k_3yr/democratic_republic_of_congo_2007/00152.tif,53.8208,0.00327095468132385,1.63575522075147,10.0061589022663,0,-4.60517018598809,-4.60517018598809,0,1.34485827105881,5.04401936247818,5.32570114576886,5.67859614840483,0,0,0,0.422,-1.47370672225952,-1.66281060377757,-2.13052070140839,-1.68534926573436,-1.77880275249481,-1.62055881818136,0,1.79175946922805,2005,2006,43.994140625,50.4638671875,43.3919280767441,46.32568359375,49.1845697164536,50.791013240814195,48.773193359375,52.9459655284882,54.5166015625,54.833984375
